[721, 184, 31, 230.68558, 0.012958034, 0, -1;
 863, 394, 31, 162.0015, 0.0090284385, 0, -1;
 897, 417, 31, 254.37917, 0.010710955, 0, -1;
 259, 443, 31, 208.0377, 0.011529383, 0, -1;
 856, 177, 31, 258.8717, 0.013110203, 0, -1;
 739, 145, 31, 217.24326, 0.0092580654, 0, -1;
 833, 179, 31, 281.40466, 0.0089005474, 0, -1;
 886, 397, 31, 77.683067, 0.012680958, 0, -1;
 255, 440, 31, 209.39447, 0.012017407, 0, -1;
 894, 397, 31, 91.210808, 0.016073586, 0, -1;
 907, 394, 31, 294.24884, 0.0090383086, 0, -1;
 742, 143, 31, 236.12012, 0.00923697, 0, -1;
 770, 241, 31, 318.19785, 0.0088490592, 0, -1;
 882, 391, 31, 235.93378, 0.011947396, 0, -1;
 953, 142, 31, 186.29198, 0.011140459, 0, -1;
 885, 297, 31, 254.51735, 0.0085682152, 0, -1;
 814, 297, 31, 240.49973, 0.014212376, 0, -1;
 949, 184, 31, 353.88675, 0.011691778, 0, -1;
 945, 184, 31, 336.4288, 0.0091877133, 0, -1;
 662, 189, 31, 51.521603, 0.010425344, 0, -1;
 879, 395, 31, 89.974434, 0.019837691, 0, -1;
 252, 448, 31, 226.18413, 0.011574187, 0, -1;
 680, 177, 31, 248.41655, 0.013590815, 0, -1;
 948, 414, 31, 333.03067, 0.0094347205, 0, -1;
 251, 437, 31, 60.663155, 0.012231361, 0, -1;
 943, 178, 31, 266.98456, 0.010222413, 0, -1;
 794, 167, 31, 273.52878, 0.014393444, 0, -1;
 841, 176, 31, 271.28409, 0.012332252, 0, -1;
 943, 111, 31, 231.86769, 0.009209319, 0, -1;
 828, 207, 31, 151.20387, 0.01351073, 0, -1;
 950, 144, 31, 161.82797, 0.0099140238, 0, -1;
 755, 255, 31, 88.208565, 0.0085516172, 0, -1;
 924, 179, 31, 280.74432, 0.0098811099, 0, -1;
 814, 255, 31, 94.763039, 0.01262811, 0, -1;
 935, 167, 31, 246.589, 0.011849573, 0, -1;
 880, 144, 31, 4.9235978, 0.012392554, 0, -1;
 901, 110, 31, 39.453594, 0.017010292, 0, -1;
 902, 65, 31, 216.48178, 0.0089039318, 0, -1;
 717, 179, 31, 263.90924, 0.014341785, 0, -1;
 729, 186, 31, 131.90802, 0.011202527, 0, -1;
 771, 184, 31, 138.8486, 0.013475443, 0, -1;
 765, 206, 31, 132.34798, 0.0085128527, 0, -1;
 909, 256, 31, 91.931229, 0.010165663, 0, -1;
 937, 65, 31, 163.9547, 0.0089619085, 0, -1;
 270, 431, 31, 86.589813, 0.0093062185, 0, -1;
 894, 305, 31, 298.49707, 0.0094304169, 0, -1;
 937, 293, 31, 329.36487, 0.010033851, 0, -1;
 913, 393, 31, 285.12234, 0.0093577411, 0, -1;
 812, 177, 31, 253.54608, 0.010983109, 0, -1;
 810, 215, 31, 275.50433, 0.0085016694, 0, -1;
 730, 177, 31, 253.27577, 0.017668361, 0, -1;
 894, 378, 31, 273.94229, 0.0086833481, 0, -1;
 737, 184, 31, 348.25623, 0.012892948, 0, -1;
 788, 228, 31, 163.27814, 0.0092156501, 0, -1;
 794, 164, 31, 275.58804, 0.019712135, 0, -1;
 876, 391, 31, 285.56024, 0.012837595, 0, -1;
 934, 226, 31, 79.226273, 0.0086562885, 0, -1;
 934, 164, 31, 245.11908, 0.012969154, 0, -1;
 812, 257, 31, 93.041077, 0.0096820416, 0, -1;
 917, 125, 31, 263.06143, 0.0097726863, 0, -1;
 669, 189, 31, 77.235176, 0.010233843, 0, -1;
 824, 304, 31, 221.93896, 0.0097895209, 0, -1;
 908, 116, 31, 236.00293, 0.012970704, 0, -1;
 941, 203, 31, 88.510025, 0.010148406, 0, -1;
 858, 226, 31, 120.07156, 0.010172125, 0, -1;
 941, 176, 31, 242.33942, 0.011193914, 0, -1;
 747, 213, 31, 1.1235566, 0.0090146931, 0, -1;
 763, 258, 31, 62.271629, 0.012119892, 0, -1;
 771, 254, 31, 57.028305, 0.011867005, 0, -1;
 934, 176, 31, 278.95993, 0.012326659, 0, -1;
 894, 301, 31, 287.40198, 0.0094135376, 0, -1;
 811, 300, 31, 231.51219, 0.018272428, 0, -1;
 900, 176, 31, 257.4877, 0.013053115, 0, -1;
 803, 181, 31, 227.11349, 0.009430117, 0, -1;
 652, 157, 31, 255.41273, 0.014802183, 0, -1;
 808, 216, 31, 333.63583, 0.01384974, 0, -1;
 941, 419, 31, 297.45789, 0.0092001408, 0, -1;
 284, 443, 31, 182.43527, 0.010296328, 0, -1;
 845, 185, 31, 214.9828, 0.0098772366, 0, -1;
 934, 116, 31, 246.64937, 0.013308998, 0, -1;
 263, 451, 31, 236.72183, 0.010966299, 0, -1;
 888, 227, 31, 211.33173, 0.0088694897, 0, -1;
 941, 309, 31, 331.56812, 0.0094263628, 0, -1;
 774, 256, 31, 67.913696, 0.0084921531, 0, -1;
 877, 142, 31, 284.11591, 0.0083828494, 0, -1;
 946, 417, 31, 347.83759, 0.0083391843, 0, -1;
 252, 393, 31, 218.17953, 0.0083150538, 0, -1;
 965, 144, 31, 330.01202, 0.0082964506, 0, -1;
 839, 178, 31, 277.64554, 0.0082793906, 0, -1;
 873, 412, 31, 275.3114, 0.0081906561, 0, -1;
 821, 303, 31, 227.09352, 0.0081717409, 0, -1;
 119, 113, 31, 346.4325, 0.0080444831, 0, -1;
 938, 193, 31, 103.30573, 0.0080208406, 0, -1;
 898, 299, 31, 271.0762, 0.00798738, 0, -1;
 764, 255, 31, 59.270241, 0.0079285689, 0, -1;
 792, 227, 31, 211.12817, 0.007923088, 0, -1;
 943, 413, 31, 275.2908, 0.0079096304, 0, -1;
 771, 259, 31, 70.121048, 0.0078791687, 0, -1;
 897, 411, 31, 230.47838, 0.007815917, 0, -1;
 858, 230, 31, 153.75345, 0.0077858376, 0, -1;
 750, 143, 31, 297.62558, 0.0077452702, 0, -1;
 962, 141, 31, 318.76047, 0.0077137221, 0, -1;
 115, 116, 31, 349.06183, 0.0074969875, 0, -1;
 828, 416, 31, 242.32802, 0.0074642734, 0, -1;
 936, 413, 31, 236.37312, 0.0074182339, 0, -1;
 233, 111, 31, 322.71478, 0.0073619192, 0, -1;
 833, 294, 31, 269.64432, 0.0072474484, 0, -1;
 765, 260, 31, 58.596924, 0.0071783355, 0, -1;
 849, 320, 31, 73.574913, 0.0071767028, 0, -1;
 892.80005, 397.20001, 37.200001, 118.71609, 0.0094070313, 1, -1;
 802.80005, 181.20001, 37.200001, 214.37662, 0.008673558, 1, -1;
 949.20001, 183.60001, 37.200001, 7.5902472, 0.010756872, 1, -1;
 944.40002, 183.60001, 37.200001, 311.76563, 0.0080545545, 1, -1;
 764.40002, 259.20001, 37.200001, 69.481079, 0.0079777688, 1, -1;
 264, 364.80002, 37.200001, 269.13922, 0.010726546, 1, -1;
 235.20001, 111.60001, 37.200001, 288.97562, 0.0070346347, 1, -1;
 256.80002, 445.20001, 37.200001, 244.14932, 0.008526708, 1, -1;
 813.60004, 297.60001, 37.200001, 227.63699, 0.011341137, 1, -1;
 892.80005, 304.80002, 37.200001, 292.51257, 0.0081516216, 1, -1;
 901.20001, 66, 37.200001, 214.39636, 0.0079003731, 1, -1;
 930.00006, 183.60001, 37.200001, 268.88113, 0.0066093127, 1, -1;
 885.60004, 397.20001, 37.200001, 99.617188, 0.0090844668, 1, -1;
 769.20001, 241.20001, 37.200001, 317.7482, 0.0072523481, 1, -1;
 728.40002, 186, 37.200001, 90.242729, 0.0082606347, 1, -1;
 933.60004, 176.40001, 37.200001, 268.10907, 0.0069658072, 1, -1;
 770.40002, 254.40001, 37.200001, 43.99218, 0.01120106, 1, -1;
 927.60004, 312, 37.200001, 137.72673, 0.011963345, 1, -1;
 736.80005, 184.8, 37.200001, 48.730396, 0.0070264521, 1, -1;
 668.40002, 188.40001, 37.200001, 75.975006, 0.0078609129, 1, -1;
 837.60004, 192, 37.200001, 89.396889, 0.0069025736, 1, -1;
 661.20001, 188.40001, 37.200001, 71.814743, 0.0090935351, 1, -1;
 771.60004, 258, 37.200001, 57.637299, 0.0077847429, 1, -1;
 795.60004, 184.8, 37.200001, 143.83386, 0.0067668208, 1, -1;
 900.00006, 176.40001, 37.200001, 258.11395, 0.0068443129, 1, -1;
 940.80005, 420.00003, 37.200001, 247.96909, 0.0091951126, 1, -1;
 916.80005, 235.20001, 37.200001, 281.88965, 0.0089076683, 1, -1;
 812.40002, 176.40001, 37.200001, 254.32222, 0.0089446958, 1, -1;
 721.20001, 183.60001, 37.200001, 238.33266, 0.0099646235, 1, -1;
 770.40002, 183.60001, 37.200001, 111.77988, 0.01173271, 1, -1;
 813.60004, 255.60001, 37.200001, 94.113838, 0.0097278859, 1, -1;
 828.00006, 207.60001, 37.200001, 138.8671, 0.0070929844, 1, -1;
 788.40002, 225.60001, 37.200001, 155.85832, 0.0065692575, 1, -1;
 896.40002, 411.60001, 37.200001, 171.54446, 0.007890597, 1, -1;
 876.00006, 391.20001, 37.200001, 301.46234, 0.010656071, 1, -1;
 828.00006, 416.40002, 37.200001, 279.46454, 0.0083972486, 1, -1;
 882.00006, 391.20001, 37.200001, 263.85355, 0.0067468341, 1, -1;
 896.40002, 417.60001, 37.200001, 223.67404, 0.010194231, 1, -1;
 933.60004, 225.60001, 37.200001, 97.933441, 0.0072600115, 1, -1;
 856.80005, 226.8, 37.200001, 127.36096, 0.0088185128, 1, -1;
 652.80005, 183.60001, 37.200001, 143.88571, 0.0071862456, 1, -1;
 885.60004, 298.80002, 37.200001, 285.29031, 0.0083067184, 1, -1;
 252.00002, 393.60001, 37.200001, 205.8817, 0.0083198119, 1, -1;
 952.80005, 142.8, 37.200001, 147.44513, 0.007800519, 1, -1;
 810.00006, 301.20001, 37.200001, 208.74509, 0.016013676, 1, -1;
 793.20001, 164.40001, 37.200001, 278.37769, 0.0153082, 1, -1;
 772.80005, 255.60001, 37.200001, 50.583008, 0.010873929, 1, -1;
 787.20001, 228.00002, 37.200001, 186.65901, 0.0066989264, 1, -1;
 807.60004, 410.40002, 37.200001, 305.48914, 0.0066874987, 1, -1;
 764.40002, 255.60001, 37.200001, 57.043629, 0.0078659058, 1, -1;
 855.60004, 229.20001, 37.200001, 124.38177, 0.0066672731, 1, -1;
 806.40002, 301.20001, 37.200001, 204.95718, 0.0095508769, 1, -1;
 877.20001, 142.8, 37.200001, 328.90222, 0.0075479983, 1, -1;
 873.60004, 412.80002, 37.200001, 92.695808, 0.0068490738, 1, -1;
 894.00006, 301.20001, 37.200001, 279.34991, 0.0077476683, 1, -1;
 936.00006, 64.800003, 37.200001, 145.41327, 0.0076187947, 1, -1;
 807.60004, 216.00002, 37.200001, 281.01315, 0.0076125045, 1, -1;
 844.80005, 184.8, 37.200001, 263.22302, 0.0083478773, 1, -1;
 898.80005, 301.20001, 37.200001, 296.99066, 0.0083018616, 1, -1;
 934.80005, 165.60001, 37.200001, 228.06195, 0.0084385341, 1, -1;
 793.20001, 177.60001, 37.200001, 254.10562, 0.0065161693, 1, -1;
 946.80005, 416.40002, 37.200001, 255.62419, 0.0078889076, 1, -1;
 945.60004, 307.20001, 37.200001, 343.47992, 0.0074578361, 1, -1;
 963.60004, 144, 37.200001, 330.48407, 0.0083175544, 1, -1;
 747.60004, 216.00002, 37.200001, 2.9087434, 0.0075925784, 1, -1;
 250.8, 447.60001, 37.200001, 242.49493, 0.0064580468, 1, -1;
 912.00006, 393.60001, 37.200001, 205.68451, 0.0064493031, 1, -1;
 961.20001, 141.60001, 37.200001, 345.74481, 0.0064075678, 1, -1;
 926.40002, 183.60001, 37.200001, 239.57106, 0.0063439305, 1, -1;
 118.8, 112.8, 37.200001, 350.41077, 0.0063306536, 1, -1;
 820.80005, 303.60001, 37.200001, 211.09807, 0.0062863892, 1, -1;
 681.60004, 183.60001, 37.200001, 193.79654, 0.006182069, 1, -1;
 865.20001, 183.60001, 37.200001, 15.494511, 0.0061278008, 1, -1;
 906.00006, 117.60001, 37.200001, 257.02057, 0.006045742, 1, -1;
 769.20001, 205.20001, 37.200001, 112.67014, 0.006008476, 1, -1;
 764.40002, 411.60001, 37.200001, 185.82941, 0.0059157391, 1, -1;
 940.80005, 202.8, 37.200001, 84.576439, 0.0058287513, 1, -1;
 796.80005, 238.8, 37.200001, 213.16151, 0.0057372311, 1, -1;
 937.20001, 192, 37.200001, 99.675301, 0.0057067838, 1, -1;
 934.80005, 223.20001, 37.200001, 114.85274, 0.0056975684, 1, -1;
 94.800003, 109.2, 37.200001, 313.65091, 0.0056357025, 1, -1;
 780.00006, 426.00003, 37.200001, 106.41212, 0.0056112218, 1, -1;
 938.40002, 412.80002, 37.200001, 249.85263, 0.0054599913, 1, -1;
 867.60004, 301.20001, 37.200001, 242.79004, 0.0053978497, 1, -1;
 223.20001, 111.60001, 37.200001, 274.15735, 0.0053671193, 1, -1;
 183.60001, 114.00001, 37.200001, 285.15216, 0.0053374721, 1, -1;
 830.40002, 303.60001, 37.200001, 266.43222, 0.0053283037, 1, -1;
 766.80005, 247.20001, 37.200001, 357.43167, 0.0053185229, 1, -1;
 98.400002, 112.8, 37.200001, 313.40399, 0.0052802213, 1, -1;
 823.20001, 303.60001, 37.200001, 222.645, 0.0052794679, 1, -1;
 832.32001, 414.72003, 44.640003, 244.14554, 0.00508893, 2, -1;
 793.44, 164.16, 44.640003, 280.54794, 0.0052767307, 2, -1;
 936.00006, 413.28003, 44.640003, 301.5347, 0.006868667, 2, -1;
 233.28001, 115.2, 44.640003, 246.49985, 0.0079970863, 2, -1;
 885.60004, 298.08002, 44.640003, 279.79572, 0.0068326253, 2, -1;
 917.28003, 393.12003, 44.640003, 334.3884, 0.0063215224, 2, -1;
 930.24005, 182.88, 44.640003, 243.29886, 0.0097644133, 2, -1;
 813.60004, 298.08002, 44.640003, 212.90465, 0.0075851139, 2, -1;
 652.32001, 182.88, 44.640003, 131.776, 0.0052307206, 2, -1;
 721.44, 182.88, 44.640003, 221.78162, 0.0066576572, 2, -1;
 737.28003, 182.88, 44.640003, 78.576729, 0.005473882, 2, -1;
 845.28003, 182.88, 44.640003, 284.86404, 0.006102914, 2, -1;
 925.92004, 182.88, 44.640003, 240.74457, 0.0065256869, 2, -1;
 944.64001, 182.88, 44.640003, 349.45737, 0.012816629, 2, -1;
 948.96002, 182.88, 44.640003, 19.271921, 0.012730714, 2, -1;
 768.96002, 184.32001, 44.640003, 78.43409, 0.0083785448, 2, -1;
 728.64001, 185.76001, 44.640003, 131.03024, 0.007614525, 2, -1;
 937.44006, 191.52, 44.640003, 79.469688, 0.0080758203, 2, -1;
 807.84003, 214.56001, 44.640003, 256.00076, 0.0047541927, 2, -1;
 668.16003, 187.20001, 44.640003, 70.097038, 0.0051149279, 2, -1;
 806.40002, 410.40002, 44.640003, 284.98621, 0.0068391808, 2, -1;
 95.040001, 109.44, 44.640003, 284.95721, 0.0069698934, 2, -1;
 764.64001, 205.92001, 44.640003, 99.702896, 0.0048163473, 2, -1;
 796.32001, 182.88, 44.640003, 168.60335, 0.00849183, 2, -1;
 934.56006, 64.800003, 44.640003, 135.625, 0.0058398386, 2, -1;
 813.60004, 254.88, 44.640003, 87.238708, 0.0056789238, 2, -1;
 868.32001, 300.96002, 44.640003, 304.07266, 0.0059633721, 2, -1;
 901.44006, 66.240005, 44.640003, 222.54449, 0.0069296937, 2, -1;
 891.36005, 220.32001, 44.640003, 254.95761, 0.0061020288, 2, -1;
 96.480003, 112.32001, 44.640003, 293.55716, 0.0075576357, 2, -1;
 944.64001, 191.52, 44.640003, 66.44796, 0.0049299728, 2, -1;
 872.64001, 413.28003, 44.640003, 82.456764, 0.0058477283, 2, -1;
 797.76001, 237.60001, 44.640003, 216.68428, 0.0049167173, 2, -1;
 907.20001, 393.12003, 44.640003, 266.41714, 0.0050116414, 2, -1;
 895.68005, 417.60001, 44.640003, 67.755112, 0.0093028648, 2, -1;
 803.52002, 180, 44.640003, 233.16605, 0.0057455157, 2, -1;
 944.64001, 306.72, 44.640003, 0.70913875, 0.0089998143, 2, -1;
