[856, 390, 31, 283.4895, 0.0044686487, 0, -1;
 868.8385, 292.37766, 64.281609, 9.769187, 0.002486215, 4, -1;
 259.20004, 165.88803, 64.281609, 201.47801, 0.0025026994, 4, -1;
 827.36652, 151.37282, 64.281609, 312.8927, 0.0026286652, 4, -1;
 145.15202, 165.88803, 64.281609, 218.40129, 0.0016699521, 4, -1;
 599.27051, 130.63683, 64.281609, 80.917053, 0.0018809444, 4, -1;
 798.33612, 292.37766, 64.281609, 260.9444, 0.0022503701, 4, -1;
 634.52167, 138.93121, 64.281609, 318.58221, 0.0046647498, 4, -1;
 823.2193, 290.30405, 64.281609, 71.897453, 0.0025338104, 4, -1;
 854.3233, 302.74564, 64.281609, 63.502953, 0.0025915394, 4, -1;
 765.15851, 296.52484, 64.281609, 158.64731, 0.0020615894, 4, -1;
 624.15369, 161.74083, 64.281609, 75.427429, 0.0031855297, 4, -1;
 503.88486, 161.74083, 64.281609, 144.67841, 0.0020319964, 4, -1;
 771.37933, 221.87523, 64.281609, 261.93134, 0.0016364584, 4, -1;
 823.2193, 172.10883, 64.281609, 90.322815, 0.0025745777, 4, -1;
 561.94568, 157.59363, 64.281609, 240.27792, 0.0036642822, 4, -1;
 808.7041, 259.20004, 64.281609, 80.664116, 0.002406039, 4, -1;
 810.77771, 288.23044, 64.281609, 310.01431, 0.0016147625, 4, -1;
 723.68652, 155.52002, 64.281609, 146.69781, 0.002919903, 4, -1;
 593.04968, 157.59363, 64.281609, 54.975285, 0.0033609294, 4, -1;
 582.6817, 157.59363, 64.281609, 73.493134, 0.0035201851, 4, -1;
 572.31366, 157.59363, 64.281609, 221.14886, 0.0036573256, 4, -1;
 649.03687, 132.71042, 64.281609, 78.947403, 0.0019821201, 4, -1;
 167.96162, 182.47682, 64.281609, 92.040558, 0.0026399407, 4, -1;
 833.58734, 155.52002, 64.281609, 34.156586, 0.0031473797, 4, -1;
 205.28642, 350.43845, 64.281609, 267.61261, 0.0028637622, 4, -1;
 862.61774, 248.83203, 64.281609, 70.89061, 0.0017370161, 4, -1;
 798.33612, 155.52002, 64.281609, 101.73743, 0.0028250674, 4, -1;
 734.0545, 155.52002, 64.281609, 105.59474, 0.0022002545, 4, -1;
 742.34888, 292.37766, 64.281609, 186.40456, 0.0019858137, 4, -1;
 634.52167, 145.15202, 64.281609, 297.31793, 0.0019323271, 4, -1;
 756.86414, 228.09604, 64.281609, 264.05524, 0.0025036787, 4, -1;
 649.03687, 153.44643, 64.281609, 67.915932, 0.002749881, 4, -1;
 528.76807, 153.44643, 64.281609, 273.96494, 0.0054062852, 4, -1;
 526.69446, 167.96162, 64.281609, 93.071182, 0.0027038178, 4, -1;
 740.27533, 296.52484, 64.281609, 170.7662, 0.0019222618, 4, -1;
 748.5697, 201.13922, 64.281609, 225.09985, 0.0022058135, 4, -1;
 153.44643, 329.70245, 64.281609, 65.712753, 0.0016874124, 4, -1;
 841.88171, 209.43362, 64.281609, 238.95755, 0.0018714466, 4, -1;
 870.91211, 387.76324, 64.281609, 305.63708, 0.0016980497, 4, -1;
