 741.60004, 257.76001, 44.640003, 348.52094, 0.0014694647, 2, -1;
 70.560005, 321.12003, 44.640003, 165.33771, 0.0010521873, 2, -1;
 596.16003, 70.560005, 44.640003, 253.74951, 0.00077859854, 2, -1;
 590.40002, 87.840004, 44.640003, 118.22318, 0.00083679095, 2, -1;
 743.04004, 275.04001, 44.640003, 349.20401, 0.0010529095, 2, -1;
 336.96002, 76.32, 44.640003, 202.95026, 0.00084494933, 2, -1;
 548.64001, 70.560005, 44.640003, 271.79526, 0.00082319207, 2, -1;
 230.40001, 63.360001, 44.640003, 294.73639, 0.00097317039, 2, -1;
 501.12003, 80.639999, 44.640003, 234.76848, 0.0007862667, 2, -1;
 77.760002, 250.56001, 44.640003, 196.46121, 0.00078717561, 2, -1;
 744.48004, 283.68002, 44.640003, 352.17178, 0.00097446149, 2, -1;
 544.32001, 63.360001, 44.640003, 272.19238, 0.0014214324, 2, -1;
 89.280006, 220.32001, 44.640003, 173.12503, 0.00077082752, 2, -1;
 580.32001, 77.760002, 44.640003, 316.04886, 0.00069010444, 2, -1;
 447.84003, 76.32, 44.640003, 173.41913, 0.00076079456, 2, -1;
 518.40002, 64.800003, 44.640003, 268.03735, 0.00068569067, 2, -1;
 74.880005, 259.20001, 44.640003, 197.0441, 0.00075695763, 2, -1;
 299.52002, 66.240005, 44.640003, 291.01529, 0.00072420348, 2, -1;
 388.80002, 61.920002, 44.640003, 279.2869, 0.00069555215, 2, -1;
 679.68005, 429.12003, 44.640003, 194.58705, 0.00076498726, 2, -1;
 714.24005, 397.44, 44.640003, 318.7731, 0.00073360972, 2, -1;
 708.48004, 403.20001, 44.640003, 236.28722, 0.00074242172, 2, -1;
 459.36002, 79.200005, 44.640003, 107.59402, 0.0006816294, 2, -1;
 321.12003, 70.560005, 44.640003, 228.67937, 0.00071893405, 2, -1;
 400.32001, 76.32, 44.640003, 12.008879, 0.00069315452, 2, -1;
 573.12, 77.760002, 44.640003, 341.59644, 0.00076450908, 2, -1;
 630.72003, 63.360001, 44.640003, 300.5582, 0.00071106199, 2, -1;
 316.80002, 72, 44.640003, 253.88582, 0.00069704733, 2, -1;
 466.56003, 74.880005, 44.640003, 149.95415, 0.00075364741, 2, -1;
 653.76001, 416.16, 44.640003, 50.781258, 0.00073039683, 2, -1;
 552.96002, 77.760002, 44.640003, 184.62564, 0.00067763234, 2, -1;
 295.20001, 60.480003, 44.640003, 279.53702, 0.00067132997, 2, -1;
 171.36, 146.88, 44.640003, 253.19818, 0.00065678719, 2, -1;
 390.24002, 73.440002, 44.640003, 93.247955, 0.00064256781, 2, -1;
 544.32001, 77.760002, 44.640003, 94.972649, 0.00063578668, 2, -1;
 563.04004, 77.760002, 44.640003, 171.55954, 0.00062155194, 2, -1;
 82.080002, 236.16, 44.640003, 199.11417, 0.00062083296, 2, -1;
 612, 77.760002, 44.640003, 307.13135, 0.00060466316, 2, -1;
 586.08002, 69.120003, 44.640003, 268.28381, 0.00060199655, 2, -1;
 377.28003, 80.639999, 44.640003, 146.48782, 0.00059554767, 2, -1;
 666.72003, 439.20001, 44.640003, 196.43098, 0.00059507519, 2, -1;
 155.52, 443.52002, 44.640003, 2.9240801, 0.00059128861, 2, -1;
 216.00002, 159.84001, 44.640003, 157.36668, 0.00059056387, 2, -1;
 630.72003, 70.560005, 44.640003, 320.05035, 0.0005863827, 2, -1;
