[825, 417, 31, 34.245728, 0.0019629674, 0, -1;
 857, 332, 31, 346.35419, 0.001530972, 0, -1;
 886, 344, 31, 96.170502, 0.0014340511, 0, -1;
 918, 410, 31, 113.91889, 0.0039694728, 0, -1;
 706, 81, 31, 352.65277, 0.0015587575, 0, -1;
 141, 67, 31, 294.82257, 0.001575373, 0, -1;
 908, 263, 31, 12.880842, 0.001447709, 0, -1;
 66, 66, 31, 251.24075, 0.0017949007, 0, -1;
 73, 66, 31, 276.49661, 0.0021994072, 0, -1;
 702, 316, 31, 44.874451, 0.0019463361, 0, -1;
 135, 81, 31, 111.88798, 0.0026339083, 0, -1;
 705, 283, 31, 12.837914, 0.0022566863, 0, -1;
 827, 331, 31, 295.27264, 0.002556426, 0, -1;
 60, 81, 31, 93.650917, 0.0014428572, 0, -1;
 944, 423, 31, 80.592781, 0.0018223972, 0, -1;
 57, 67, 31, 209.75214, 0.0023944334, 0, -1;
 214, 80, 31, 80.629723, 0.0020180582, 0, -1;
 841, 339, 31, 116.92062, 0.0019005343, 0, -1;
 91, 63, 31, 258.93546, 0.0023005807, 0, -1;
 766, 343, 31, 164.09616, 0.0018394128, 0, -1;
 273, 59, 31, 219.72232, 0.0023891581, 0, -1;
 286, 59, 31, 322.68555, 0.0018966324, 0, -1;
 902, 330, 31, 359.00085, 0.0016956675, 0, -1;
 249, 103, 31, 264.84607, 0.0019698432, 0, -1;
 760, 406, 31, 291.97318, 0.0017679295, 0, -1;
 144, 78, 31, 25.407423, 0.0020551761, 0, -1;
 808, 411, 31, 252.70474, 0.0022587634, 0, -1;
 231, 75, 31, 102.08568, 0.0024875491, 0, -1;
 796, 330, 31, 185.45921, 0.0019014134, 0, -1;
 841, 337, 31, 126.65331, 0.0018633283, 0, -1;
 140, 76, 31, 64.813499, 0.0016039923, 0, -1;
 813, 323, 31, 300.47665, 0.0014690643, 0, -1;
 158, 60, 31, 212.59177, 0.0035604045, 0, -1;
 960, 400, 31, 222.05951, 0.0021764243, 0, -1;
 850, 323, 31, 269.41183, 0.0031041228, 0, -1;
 117, 74, 31, 18.364075, 0.0023052872, 0, -1;
 255, 60, 31, 248.87802, 0.0025388962, 0, -1;
 185, 68, 31, 231.81836, 0.0042857551, 0, -1;
 201, 107, 31, 172.32506, 0.0020250932, 0, -1;
 878, 329, 31, 235.5087, 0.0019638431, 0, -1;
 224, 106, 31, 243.16711, 0.0019869383, 0, -1;
 167, 80, 31, 85.706696, 0.0014210662, 0, -1;
 908, 241, 31, 325.79483, 0.0014199682, 0, -1;
 972, 401, 31, 323.73486, 0.0014144453, 0, -1;
 894, 321, 31, 271.10449, 0.0014131041, 0, -1;
 765, 409, 31, 189.56895, 0.001402077, 0, -1;
 879, 339, 31, 116.15228, 0.0013787383, 0, -1;
 224.40001, 106.8, 37.200001, 223.30901, 0.0023574182, 1, -1;
 704.40002, 283.20001, 37.200001, 7.4286814, 0.002123845, 1, -1;
 871.20001, 410.40002, 37.200001, 114.93652, 0.0052685873, 1, -1;
 76.800003, 67.200005, 37.200001, 239.47406, 0.0025425302, 1, -1;
 799.20001, 265.20001, 37.200001, 288.6864, 0.0019032282, 1, -1;
 843.60004, 400.80002, 37.200001, 180.5351, 0.0022215853, 1, -1;
 916.80005, 399.60001, 37.200001, 260.13333, 0.0026655274, 1, -1;
 890.40002, 409.20001, 37.200001, 324.92603, 0.0024284972, 1, -1;
 807.60004, 412.80002, 37.200001, 218.95702, 0.0031461783, 1, -1;
 873.60004, 409.20001, 37.200001, 151.95428, 0.004567408, 1, -1;
 826.80005, 331.20001, 37.200001, 299.88651, 0.0026774285, 1, -1;
 777.60004, 404.40002, 37.200001, 256.62155, 0.0026045085, 1, -1;
 850.80005, 328.80002, 37.200001, 261.46179, 0.0033453451, 1, -1;
 62.400002, 70.800003, 37.200001, 176.93916, 0.0025017469, 1, -1;
 804.00006, 415.20001, 37.200001, 33.721294, 0.0029041748, 1, -1;
 700.80005, 314.40002, 37.200001, 43.411297, 0.0028593736, 1, -1;
 265.20001, 103.2, 37.200001, 297.54413, 0.0023127527, 1, -1;
 859.20001, 270, 37.200001, 253.16164, 0.0019748996, 1, -1;
 856.80005, 270, 37.200001, 199.41924, 0.0019715864, 1, -1;
 964.80005, 408.00003, 37.200001, 202.46405, 0.0020186047, 1, -1;
 208.8, 110.4, 37.200001, 140.38887, 0.0053742626, 1, -1;
 121.2, 70.800003, 37.200001, 290.09094, 0.002572726, 1, -1;
 840.00006, 339.60001, 37.200001, 114.83843, 0.0022273515, 1, -1;
 232.8, 68.400002, 37.200001, 316.41763, 0.0046278448, 1, -1;
 186, 68.400002, 37.200001, 271.81827, 0.0038235029, 1, -1;
 849.60004, 322.80002, 37.200001, 259.48935, 0.003246957, 1, -1;
 140.40001, 75.600006, 37.200001, 48.206181, 0.0019049195, 1, -1;
 877.20001, 328.80002, 37.200001, 210.29964, 0.0020876704, 1, -1;
 871.20001, 406.80002, 37.200001, 256.46902, 0.004544293, 1, -1;
 830.40002, 289.20001, 37.200001, 76.073822, 0.0023851995, 1, -1;
 285.60001, 58.800003, 37.200001, 316.34802, 0.0019504391, 1, -1;
 824.40002, 417.60001, 37.200001, 32.165314, 0.002211143, 1, -1;
 135.60001, 80.400002, 37.200001, 80.715813, 0.0044322442, 1, -1;
 208.8, 69.600006, 37.200001, 93.940865, 0.0025177973, 1, -1;
 231.60001, 62.400002, 37.200001, 275.21179, 0.0042701103, 1, -1;
 795.60004, 330, 37.200001, 183.68816, 0.0019533641, 1, -1;
 752.40002, 406.80002, 37.200001, 237.74014, 0.002589691, 1, -1;
 744, 406.80002, 37.200001, 199.34668, 0.0025737574, 1, -1;
 872.40002, 324, 37.200001, 250.71039, 0.0021082715, 1, -1;
 158.40001, 58.800003, 37.200001, 240.20674, 0.0038968544, 1, -1;
 184.8, 62.400002, 37.200001, 266.90515, 0.0032058933, 1, -1;
 919.20001, 410.40002, 37.200001, 83.159943, 0.0037556048, 1, -1;
 144, 78, 37.200001, 37.562675, 0.0021562681, 1, -1;
 826.80005, 338.40002, 37.200001, 130.02255, 0.0027372399, 1, -1;
 249.60001, 108.00001, 37.200001, 152.84731, 0.0020211444, 1, -1;
 918.00006, 405.60001, 37.200001, 255.1741, 0.0038875099, 1, -1;
 91.200005, 62.400002, 37.200001, 257.71899, 0.0023143166, 1, -1;
 273.60001, 60.000004, 37.200001, 252.67007, 0.0030979768, 1, -1;
 254.40001, 60.000004, 37.200001, 240.14165, 0.0023998388, 1, -1;
 898.80005, 422.40002, 37.200001, 72.031723, 0.0028436712, 1, -1;
 802.80005, 334.80002, 37.200001, 110.46844, 0.0030881912, 1, -1;
 894.00006, 405.60001, 37.200001, 286.52161, 0.0022758865, 1, -1;
 213.60001, 79.200005, 37.200001, 92.992821, 0.0023625377, 1, -1;
 56.400002, 67.200005, 37.200001, 192.33113, 0.0028697948, 1, -1;
 73.200005, 66, 37.200001, 278.1929, 0.0019647146, 1, -1;
 940.80005, 400.80002, 37.200001, 257.95535, 0.0025442522, 1, -1;
 813.60004, 327.60001, 37.200001, 279.2095, 0.0023982271, 1, -1;
 850.80005, 402.00003, 37.200001, 246.29713, 0.0039357692, 1, -1;
 817.20001, 332.40002, 37.200001, 303.78513, 0.0019140064, 1, -1;
 958.80005, 400.80002, 37.200001, 251.72113, 0.0021867168, 1, -1;
 116.4, 74.400002, 37.200001, 21.880875, 0.0024257337, 1, -1;
 265.20001, 106.8, 37.200001, 343.1543, 0.0018898873, 1, -1;
 871.20001, 330, 37.200001, 239.38686, 0.002073477, 1, -1;
 764.40002, 408.00003, 37.200001, 235.81538, 0.0019093343, 1, -1;
 140.40001, 67.200005, 37.200001, 294.81796, 0.0019675025, 1, -1;
 818.40002, 421.20001, 37.200001, 79.83036, 0.0026809322, 1, -1;
 916.80005, 416.40002, 37.200001, 84.441132, 0.0027398751, 1, -1;
 933.60004, 92.400002, 37.200001, 178.41516, 0.0019212232, 1, -1;
 705.60004, 80.400002, 37.200001, 358.34186, 0.0018767937, 1, -1;
 812.40002, 324, 37.200001, 284.31717, 0.0018594443, 1, -1;
 66, 66, 37.200001, 240.33527, 0.0018537591, 1, -1;
 201.60001, 108.00001, 37.200001, 164.74675, 0.0017951094, 1, -1;
 901.20001, 250.8, 37.200001, 317.69934, 0.0017688853, 1, -1;
 824.40002, 405.60001, 37.200001, 290.5069, 0.0017354226, 1, -1;
 759.60004, 406.80002, 37.200001, 296.39371, 0.0017312643, 1, -1;
 909.60004, 259.20001, 37.200001, 299.14343, 0.0017264737, 1, -1;
 830.40002, 332.40002, 37.200001, 239.30969, 0.0017210614, 1, -1;
 249.60001, 103.2, 37.200001, 263.6665, 0.0016846526, 1, -1;
 830.40002, 420.00003, 37.200001, 14.206819, 0.0016682193, 1, -1;
 897.60004, 67.200005, 37.200001, 100.45424, 0.0016674119, 1, -1;
 705.60004, 94.800003, 37.200001, 62.636063, 0.0016501683, 1, -1;
 842.40002, 344.40002, 37.200001, 106.42522, 0.0016454767, 1, -1;
 907.20001, 262.80002, 37.200001, 258.1156, 0.0016450036, 1, -1;
 732, 237.60001, 37.200001, 350.48669, 0.0016419397, 1, -1;
 859.20001, 255.60001, 37.200001, 265.38867, 0.0016315175, 1, -1;
 894.00006, 321.60001, 37.200001, 283.09241, 0.0016163238, 1, -1;
 273.60001, 102.00001, 37.200001, 322.63846, 0.0015914139, 1, -1;
 207.60001, 62.400002, 37.200001, 261.97223, 0.0015909787, 1, -1;
 943.20001, 422.40002, 37.200001, 85.251862, 0.0015905348, 1, -1;
 140.40001, 58.800003, 37.200001, 270.69577, 0.0015530561, 1, -1;
 871.20001, 406.08002, 44.640003, 300.58539, 0.0047459989, 2, -1;
 141.12001, 74.880005, 44.640003, 22.012491, 0.002348003, 2, -1;
 940.32001, 400.32001, 44.640003, 279.74213, 0.0021368642, 2, -1;
 185.76001, 69.120003, 44.640003, 354.03351, 0.0039766044, 2, -1;
 872.64001, 400.32001, 44.640003, 261.95255, 0.0047888085, 2, -1;
 825.12006, 416.16, 44.640003, 12.929653, 0.0027261795, 2, -1;
 843.84003, 400.32001, 44.640003, 48.3503, 0.0023205082, 2, -1;
 898.56006, 420.48001, 44.640003, 98.330032, 0.0024869465, 2, -1;
 917.28003, 398.88, 44.640003, 283.69089, 0.0029666675, 2, -1;
 230.40001, 74.880005, 44.640003, 31.856722, 0.0030685321, 2, -1;
 871.20001, 408.96002, 44.640003, 351.27539, 0.005041345, 2, -1;
 851.04004, 401.76001, 44.640003, 219.15546, 0.0039670221, 2, -1;
 819.36005, 420.48001, 44.640003, 52.918823, 0.0040870202, 2, -1;
 144, 77.760002, 44.640003, 69.344513, 0.0023351314, 2, -1;
 208.8, 57.600002, 44.640003, 276.75507, 0.0029376936, 2, -1;
 830.88, 289.44, 44.640003, 75.369896, 0.0030422492, 2, -1;
 918.72003, 406.08002, 44.640003, 325.3735, 0.0054805758, 2, -1;
 806.40002, 329.76001, 44.640003, 205.51802, 0.0024571866, 2, -1;
 917.28003, 414.72003, 44.640003, 35.800762, 0.0051184893, 2, -1;
 803.52002, 334.08002, 44.640003, 149.12953, 0.0029807407, 2, -1;
 135.36, 79.200005, 44.640003, 65.439316, 0.005011335, 2, -1;
 826.56006, 331.20001, 44.640003, 244.68584, 0.0024854441, 2, -1;
 273.60001, 59.040001, 44.640003, 285.26465, 0.0024686384, 2, -1;
 158.40001, 59.040001, 44.640003, 279.83875, 0.0032921275, 2, -1;
 894.24005, 404.64001, 44.640003, 283.73041, 0.003487767, 2, -1;
 803.52002, 414.72003, 44.640003, 178.15018, 0.002981243, 2, -1;
 744.48004, 406.08002, 44.640003, 201.37094, 0.0030506039, 2, -1;
 816.48004, 332.64001, 44.640003, 21.195276, 0.0023608136, 2, -1;
 829.44006, 292.32001, 44.640003, 81.114357, 0.0026032843, 2, -1;
 851.04004, 328.32001, 44.640003, 258.02042, 0.0026321374, 2, -1;
 891.36005, 407.52002, 44.640003, 330.66867, 0.003384196, 2, -1;
 751.68005, 406.08002, 44.640003, 228.80194, 0.0027860312, 2, -1;
 895.68005, 398.88, 44.640003, 266.64966, 0.0040323688, 2, -1;
 856.80005, 243.36002, 44.640003, 282.62823, 0.002551635, 2, -1;
 165.60001, 59.040001, 44.640003, 239.759, 0.0028360093, 2, -1;
 120.96001, 72, 44.640003, 149.62337, 0.0037980564, 2, -1;
 855.36005, 331.20001, 44.640003, 289.83548, 0.0027948986, 2, -1;
 809.28003, 325.44, 44.640003, 257.37726, 0.0035669073, 2, -1;
 701.28003, 315.36002, 44.640003, 47.223564, 0.002320138, 2, -1;
 76.32, 66.240005, 44.640003, 279.146, 0.0026237343, 2, -1;
 208.8, 110.88, 44.640003, 139.07962, 0.003517776, 2, -1;
 799.20001, 264.96002, 44.640003, 277.89255, 0.0022106937, 2, -1;
 894.24005, 411.84003, 44.640003, 45.613316, 0.002483832, 2, -1;
 57.600002, 66.240005, 44.640003, 195.98955, 0.0035034162, 2, -1;
 181.44, 72, 44.640003, 23.443836, 0.0044442867, 2, -1;
 802.08002, 263.52002, 44.640003, 279.7757, 0.0024282292, 2, -1;
 849.60004, 322.56, 44.640003, 254.50322, 0.0033491296, 2, -1;
 812.16003, 324, 44.640003, 270.37057, 0.0028898534, 2, -1;
 908.64001, 260.64001, 44.640003, 261.54172, 0.0023703934, 2, -1;
 872.64001, 324, 44.640003, 244.97363, 0.0021667413, 2, -1;
 204.48001, 64.800003, 44.640003, 324.09579, 0.002719912, 2, -1;
 116.64001, 73.440002, 44.640003, 22.759989, 0.0026876084, 2, -1;
 184.32001, 73.440002, 44.640003, 27.273392, 0.0059238863, 2, -1;
 231.84001, 63.360001, 44.640003, 323.88486, 0.0052749161, 2, -1;
 918.72003, 408.96002, 44.640003, 9.6755371, 0.0051523973, 2, -1;
 135.36, 63.360001, 44.640003, 282.57938, 0.0033924719, 2, -1;
 90.720001, 63.360001, 44.640003, 268.52991, 0.0029186974, 2, -1;
 184.32001, 61.920002, 44.640003, 293.40811, 0.0030785357, 2, -1;
 704.16003, 283.68002, 44.640003, 2.7574644, 0.0021220583, 2, -1;
 815.04004, 326.88, 44.640003, 273.81, 0.0020748014, 2, -1;
 64.800003, 66.240005, 44.640003, 219.52074, 0.0020633093, 2, -1;
 73.440002, 66.240005, 44.640003, 247.93277, 0.0020253535, 2, -1;
 829.44006, 420.48001, 44.640003, 31.681828, 0.0020038998, 2, -1;
 933.12006, 92.160004, 44.640003, 179.43164, 0.0020014651, 2, -1;
 781.92004, 295.20001, 44.640003, 80.34407, 0.0019896401, 2, -1;
 959.04004, 400.32001, 44.640003, 283.883, 0.0019363826, 2, -1;
 777.60004, 403.20001, 44.640003, 251.06322, 0.0019150309, 2, -1;
 678.24005, 145.44, 44.640003, 225.6476, 0.001903335, 2, -1;
 901.44006, 252.00002, 44.640003, 2.8450642, 0.0018821296, 2, -1;
 859.68005, 254.88, 44.640003, 276.73145, 0.0018634741, 2, -1;
 214.56001, 79.200005, 44.640003, 98.070175, 0.001855569, 2, -1;
 794.88, 329.76001, 44.640003, 181.00172, 0.0018550748, 2, -1;
 139.68001, 59.040001, 44.640003, 269.8819, 0.0018373345, 2, -1;
 678.24005, 254.88, 44.640003, 240.96458, 0.0018130187, 2, -1;
 705.60004, 80.639999, 44.640003, 10.60249, 0.0018111214, 2, -1;
 851.90405, 400.89603, 53.568005, 205.40999, 0.0028723604, 3, -1;
 872.64008, 399.16803, 53.568005, 274.51129, 0.0041595134, 3, -1;
 825.98407, 333.50403, 53.568005, 156.33319, 0.0038908564, 3, -1;
 231.55202, 63.936005, 53.568005, 330.06354, 0.0041062767, 3, -1;
 207.36002, 108.86401, 53.568005, 161.04419, 0.0033180432, 3, -1;
 850.17609, 323.13602, 53.568005, 256.77267, 0.0029966293, 3, -1;
 231.55202, 74.304008, 53.568005, 42.438484, 0.0031934762, 3, -1;
 919.29608, 407.80804, 53.568005, 308.45648, 0.0055654892, 3, -1;
 874.3681, 414.72003, 53.568005, 111.84251, 0.0041323989, 3, -1;
 870.91211, 414.72003, 53.568005, 57.30283, 0.0042179823, 3, -1;
 115.77601, 72.576004, 53.568005, 12.398563, 0.0028870259, 3, -1;
 183.16801, 72.576004, 53.568005, 49.452595, 0.0049436428, 3, -1;
 57.024006, 67.392006, 53.568005, 194.51187, 0.003821607, 3, -1;
 164.16002, 58.752007, 53.568005, 244.04224, 0.0036012898, 3, -1;
 209.08801, 58.752007, 53.568005, 277.60657, 0.0034109603, 3, -1;
 136.51201, 79.488007, 53.568005, 49.056477, 0.0046477648, 3, -1;
 184.89601, 62.208008, 53.568005, 285.56702, 0.0032701313, 3, -1;
 820.80005, 419.90405, 53.568005, 356.21701, 0.0049134032, 3, -1;
 872.64008, 407.80804, 53.568005, 279.28094, 0.0052945502, 3, -1;
 122.68801, 74.304008, 53.568005, 65.75798, 0.0031036716, 3, -1;
 917.56812, 414.72003, 53.568005, 51.499596, 0.0049128705, 3, -1;
 919.29608, 399.16803, 53.568005, 284.88376, 0.0039349766, 3, -1;
 895.10406, 399.16803, 53.568005, 273.68665, 0.0042045345, 3, -1;
 158.97601, 58.752007, 53.568005, 276.51456, 0.0028200482, 3, -1;
 851.90405, 328.32004, 53.568005, 257.86356, 0.0026960243, 3, -1;
 891.64807, 407.80804, 53.568005, 328.64676, 0.0019548577, 3, -1;
 751.68005, 406.08005, 53.568005, 207.33435, 0.0023278433, 3, -1;
 744.76807, 406.08005, 53.568005, 200.4408, 0.0027068083, 3, -1;
 815.61609, 331.77603, 53.568005, 172.73795, 0.0023811287, 3, -1;
 705.02405, 283.39203, 53.568005, 4.6539803, 0.0021809172, 3, -1;
 706.75208, 79.488007, 53.568005, 18.401344, 0.0023342618, 3, -1;
 679.10406, 145.15201, 53.568005, 228.41682, 0.0022118483, 3, -1;
 829.44006, 292.03201, 53.568005, 83.210312, 0.0022339218, 3, -1;
 844.99207, 400.89603, 53.568005, 357.306, 0.0022488385, 3, -1;
 722.30408, 264.38403, 53.568005, 328.49509, 0.0019324034, 3, -1;
 941.76007, 400.89603, 53.568005, 292.41693, 0.0020046325, 3, -1;
 801.79205, 262.65604, 53.568005, 262.89905, 0.002072247, 3, -1;
 829.44006, 419.90405, 53.568005, 59.591179, 0.0027057026, 3, -1;
 857.08807, 243.64803, 53.568005, 320.48831, 0.001995706, 3, -1;
 701.56805, 314.49603, 53.568005, 49.423763, 0.0025970049, 3, -1;
 205.63202, 63.936005, 53.568005, 309.31244, 0.0023613353, 3, -1;
 134.78401, 63.936005, 53.568005, 281.13513, 0.0023839641, 3, -1;
 908.9281, 259.20001, 53.568005, 267.71243, 0.0022080773, 3, -1;
 143.42401, 77.76001, 53.568005, 94.356544, 0.0025928917, 3, -1;
 872.64008, 324.86404, 53.568005, 237.74866, 0.0022566472, 3, -1;
 794.88007, 330.04803, 53.568005, 175.9819, 0.0019195684, 3, -1;
 933.12012, 91.584007, 53.568005, 172.70493, 0.0019185123, 3, -1;
 812.1601, 323.13602, 53.568005, 261.23212, 0.0019147375, 3, -1;
 679.10406, 254.01602, 53.568005, 245.82469, 0.0018490794, 3, -1;
 89.85601, 62.208008, 53.568005, 267.14215, 0.0018067141, 3, -1;
 273.02402, 58.752007, 53.568005, 283.04126, 0.0017931403, 3, -1;
 63.936005, 65.664009, 53.568005, 203.76068, 0.0017557773, 3, -1;
 824.2561, 400.89603, 53.568005, 232.79456, 0.0017267372, 3, -1;
 960.76807, 400.89603, 53.568005, 297.89648, 0.0017263513, 3, -1;
 900.28809, 419.90405, 53.568005, 107.96733, 0.0017166638, 3, -1;
 139.96802, 58.752007, 53.568005, 263.84518, 0.0016853621, 3, -1;
 724.03204, 241.92003, 53.568005, 321.50952, 0.0016713669, 3, -1;
 730.94409, 260.92804, 53.568005, 281.75159, 0.001647232, 3, -1;
 782.78406, 295.48804, 53.568005, 77.20874, 0.0016225782, 3, -1;
 285.12003, 60.480007, 53.568005, 320.93173, 0.0015914715, 3, -1;
 898.56006, 69.12001, 53.568005, 94.391006, 0.0015907991, 3, -1;
 214.27202, 77.76001, 53.568005, 100.25001, 0.0015570448, 3, -1;
 853.63208, 252.28802, 53.568005, 267.31293, 0.0015569914, 3, -1;
 141.00482, 78.796814, 64.281609, 90.830154, 0.0033254148, 4, -1;
 705.02411, 78.796814, 64.281609, 26.630987, 0.0018204739, 4, -1;
 134.78401, 64.281609, 64.281609, 276.11359, 0.0018447943, 4, -1;
 205.28642, 64.281609, 64.281609, 257.17871, 0.0018534603, 4, -1;
 750.64331, 406.42566, 64.281609, 201.59111, 0.0025830248, 4, -1;
 908.23694, 259.20004, 64.281609, 278.54773, 0.0017847735, 4, -1;
 114.04802, 72.576012, 64.281609, 89.12397, 0.0032203952, 4, -1;
 829.44012, 290.30405, 64.281609, 90.646988, 0.0018582497, 4, -1;
 941.41455, 402.27844, 64.281609, 260.61176, 0.0019827981, 4, -1;
 136.85762, 78.796814, 64.281609, 98.998085, 0.0041469689, 4, -1;
 744.42249, 406.42566, 64.281609, 198.75093, 0.0024144442, 4, -1;
 236.39043, 68.42881, 64.281609, 353.18823, 0.0028885992, 4, -1;
 680.14087, 255.05284, 64.281609, 249.25372, 0.0023389058, 4, -1;
 846.02893, 402.27844, 64.281609, 342.63074, 0.002595782, 4, -1;
 918.60492, 400.20486, 64.281609, 281.05127, 0.0029532551, 4, -1;
 895.79535, 400.20486, 64.281609, 272.94485, 0.0028456477, 4, -1;
 872.98572, 414.72006, 64.281609, 221.78091, 0.0036196653, 4, -1;
 841.88171, 342.14404, 64.281609, 90.753326, 0.0020173148, 4, -1;
 918.60492, 414.72006, 64.281609, 320.7149, 0.00428876, 4, -1;
 872.98572, 408.49927, 64.281609, 271.05191, 0.0048582936, 4, -1;
 814.92493, 331.77606, 64.281609, 187.0529, 0.0028731036, 4, -1;
 870.91211, 400.20486, 64.281609, 277.1489, 0.0034785212, 4, -1;
 232.24323, 72.576012, 64.281609, 26.923922, 0.0032251007, 4, -1;
 700.87689, 313.11365, 64.281609, 54.948647, 0.003042473, 4, -1;
 850.17615, 323.48166, 64.281609, 241.62636, 0.0022487764, 4, -1;
 184.55043, 72.576012, 64.281609, 116.43113, 0.0037110916, 4, -1;
 122.34241, 72.576012, 64.281609, 359.12598, 0.0026512849, 4, -1;
 821.14569, 420.94086, 64.281609, 299.52643, 0.0040199528, 4, -1;
 705.02411, 284.08325, 64.281609, 8.9075441, 0.0023668422, 4, -1;
 678.06732, 145.15202, 64.281609, 232.46678, 0.0022483023, 4, -1;
 850.17615, 402.27844, 64.281609, 348.43225, 0.0029235247, 4, -1;
 827.36652, 420.94086, 64.281609, 303.21902, 0.002305873, 4, -1;
 808.7041, 414.72006, 64.281609, 321.7388, 0.0032414764, 4, -1;
 781.74731, 284.08325, 64.281609, 76.14827, 0.002327306, 4, -1;
 926.89935, 269.56802, 64.281609, 342.76938, 0.0017233026, 4, -1;
 819.07214, 275.78885, 64.281609, 350.85519, 0.0019031556, 4, -1;
 924.82574, 85.017609, 64.281609, 160.94785, 0.0016408627, 4, -1;
 854.3233, 296.52484, 64.281609, 95.116188, 0.0015658421, 4, -1;
 651.11047, 76.723213, 64.281609, 180.65622, 0.0015566577, 4, -1;
 723.68652, 263.34723, 64.281609, 323.60223, 0.0015255228, 4, -1;
 723.68652, 242.61124, 64.281609, 21.911636, 0.0015169251, 4, -1;
 812.85132, 323.48166, 64.281609, 257.65021, 0.0015100973, 4, -1;
 808.7041, 76.723213, 64.281609, 317.50229, 0.0013788027, 4, -1;
 756.86414, 76.723213, 64.281609, 242.06615, 0.0013526692, 4, -1;
 856.39691, 242.61124, 64.281609, 33.866241, 0.0013456104, 4, -1;
 729.90729, 261.27365, 64.281609, 310.87402, 0.0013452601, 4, -1;
 769.30573, 292.37766, 64.281609, 105.09904, 0.0013358695, 4, -1;
 837.7345, 244.68483, 64.281609, 173.90399, 0.0013304325, 4, -1;
 814.92493, 76.723213, 64.281609, 328.2749, 0.0013104829, 4, -1;
